LearningStandardId,Description,CourseTitle,Namespace,ContentStandard.Title,GradeLevel.CodeValue,GradeLevel.Namespace,AcademicSubject.CodeValue,AcademicSubject.Namespace
111.33.b.2A.11.E,determine solutions of exponential and logarithmic inequalities using graphs and tables,Algebra II,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Mathematics,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
111.33.b.2A.11.F,"analyze a situation modeled by an exponential function, formulate an equation or inequality, and solve the problem.",Algebra II,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Mathematics,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.1.A,"demonstrate safe practices during laboratory and field investigations, including chemical, electrical, and fire safety, and safe handling of live and preserved organisms.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.1.B,demonstrate an understanding of the use and conservation of resources and the proper disposal or recycling of materials.,Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.2.A,"know the definition of science and understand that it has limitations, as specified in subsection (b)(2) of this section.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.2.B,know that scientific hypotheses are tentative and testable statements that must be capable of being supported or not supported by observational evidence. Hypotheses of durable explanatory power which have been tested over a wide variety of conditions are incorporated into theories.,Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.2.C,"know that scientific theories are based on natural and physical phenomena and are capable of being tested by multiple independent researchers. Unlike hypotheses, scientific theories are well-established and highly-reliable explanations, but they may be subject to change as new areas of science and new technologies are developed.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.2.D,distinguish between scientific hypotheses and scientific theories.,Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.2.E,"plan and implement investigative procedures, including asking questions, formulating testable hypotheses, and selecting, handling, and maintaining appropriate equipment and technology.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.2.F,"collect data individually or collaboratively, make measurements with precision and accuracy, record values using appropriate units, and calculate statistically relevant quantities to describe data, including mean, median, and range.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.2.G,"demonstrate the use of course apparatuses, equipment, techniques, and procedures.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.2.H,"organize, analyze, evaluate, build models, make inferences, and predict trends from data.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.2.I,"perform calculations using dimensional analysis, significant digits, and scientific notation.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.2.J,"communicate valid conclusions using essential vocabulary and multiple modes of expression such as lab reports, labeled drawings, graphic organizers, journals, summaries, oral reports, and technology-based reports.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.3.A,"in all fields of science, analyze, evaluate, and critique scientific explanations by using empirical evidence, logical reasoning, and experimental and observational testing, including examining all sides of scientific evidence of those scientific explanations, so as to encourage critical thinking by the student.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.3.B,"communicate and apply scientific information extracted from various sources such as current events, news reports, published journal articles, and marketing materials.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.3.C,draw inferences based on data related to promotional materials for products and services.,Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.3.D,"evaluate the impact of research and technology on scientific thought, society, and the environment.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.3.E,describe the connection between aquatic science and future careers.,Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.3.F,research and describe the history of aquatic science and contributions of scientists.,Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.4.A,"identify key features and characteristics of atmospheric, geological, hydrological, and biological systems as they relate to aquatic environments.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.4.B,"apply systems thinking to the examination of aquatic environments, including positive and negative feedback cycles.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.4.C,"collect and evaluate global environmental data using technology such as maps, visualizations, satellite data, Global Positioning System (GPS), Geographic Information System (GIS), weather balloons, buoys, etc.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.5.A,evaluate data over a period of time from an established aquatic environment documenting seasonal changes and the behavior of organisms.,Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.5.B,"collect baseline quantitative data, including pH, salinity, temperature, mineral content, nitrogen compounds, and turbidity from an aquatic environment.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.5.C,"analyze interrelationships among producers, consumers, and decomposers in a local aquatic ecosystem.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.5.D,"identify the interdependence of organisms in an aquatic environment such as in a pond, river, lake, ocean, or aquifer and the biosphere.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.6.A,"identify the role of carbon, nitrogen, water, and nutrient cycles in an aquatic environment, including upwellings and turnovers.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.6.B,"examine the interrelationships between aquatic systems and climate and weather, including El Niï¿½o and La Niï¿½a, currents, and hurricanes.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.7.A,"identify sources and determine the amounts of water in a watershed, including rainfall, groundwater, and surface water.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.7.B,identify factors that contribute to how water flows through a watershed.,Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.7.C,identify water quantity and quality in a local watershed.,Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.8.A,"demonstrate basic principles of fluid dynamics, including hydrostatic pressure, density, salinity, and buoyancy.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.8.B,"identify interrelationships between ocean currents, climates, and geologic features.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.8.C,describe and explain fluid dynamics in an upwelling and lake turnover.,Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.9.A,"differentiate among freshwater, brackish, and saltwater ecosystems.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.9.B,identify the major properties and components of different marine and freshwater life zones.,Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.9.C,"identify biological, chemical, geological, and physical components of an aquatic life zone as they relate to the organisms in it.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.10.A,classify different aquatic organisms using tools such as dichotomous keys.,Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.10.B,compare and describe how adaptations allow an organism to exist within an aquatic environment.,Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.10.C,compare differences in adaptations of aquatic organisms to fresh water and marine environments.,Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
112.32.11.A,"identify how energy flows and matter cycles through both fresh water and salt water aquatic systems, including food webs, chains, and pyramids.",Aquatic Science2010-2011,uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,Science,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
