SectionIdentifier,SequenceOfCourse,EducationalEnvironment,InstructionLanguage,AvailableCredits.CreditConversion,AvailableCredits.CreditType,AvailableCredits.Credits1,CourseOfferingReference.id,CourseOfferingReference.ref,CourseOfferingReference.CourseOfferingIdentity.LocalCourseCode,CourseOfferingReference.CourseOfferingIdentity.SessionReference.id,CourseOfferingReference.CourseOfferingIdentity.SessionReference.ref,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolYear,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SessionName,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolReference.id,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolReference.ref,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolReference.SchoolIdentity.SchoolId,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolYear,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SessionName,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.Term,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolReference.id,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolReference.ref,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolReference.SchoolIdentity.SchoolId,CourseOfferingReference.CourseOfferingIdentity.SchoolReference.id,CourseOfferingReference.CourseOfferingIdentity.SchoolReference.ref,CourseOfferingReference.CourseOfferingIdentity.SchoolReference.SchoolIdentity.SchoolId,LocationSchoolReference.id,LocationSchoolReference.ref,LocationSchoolReference.SchoolIdentity.SchoolId,LocationReference.id,LocationReference.ref,LocationReference.LocationIdentity.ClassroomIdentificationCode,LocationReference.LocationIdentity.SchoolReference.id,LocationReference.LocationIdentity.SchoolReference.ref,LocationReference.LocationIdentity.SchoolReference.SchoolIdentity.SchoolId,ClassPeriodReference.id,ClassPeriodReference.ref,ClassPeriodReference.ClassPeriodIdentity.ClassPeriodName,ClassPeriodReference.ClassPeriodIdentity.SchoolReference.id,ClassPeriodReference.ClassPeriodIdentity.SchoolReference.ref,ClassPeriodReference.ClassPeriodIdentity.SchoolReference.SchoolIdentity.SchoolId,ProgramReference.ProgramIdentity.ProgramName,ProgramReference.ProgramIdentity.ProgramType,ProgramReference.ProgramIdentity.EducationOrganizationReference.id,ProgramReference.ProgramIdentity.EducationOrganizationReference.ref,ProgramReference.ProgramIdentity.EducationOrganizationReference.EducationOrganizationIdentity.EducationOrganizationId
255901001_01-Traditional_HONENG3_146_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-ENG-3,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,146,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_HONENG4_147_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-ENG-4,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,147,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_HONGEOM_148_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-GEOM,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,148,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_HONGOVT_149_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-GOVT,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,149,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_HONPHYSICS_150_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-PHYSICS,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,150,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_HONSPAN1_151_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-SPAN-1,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,151,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_HONSPAN2_152_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-SPAN-2,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,152,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_HONSPAN3_153_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-SPAN-3,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,153,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_HONUSHIST_154_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-US-HIST,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,154,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_HONWGEO_155_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-WGEO,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,155,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_APALG1_156_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-ALG-1,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,156,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_APALG2_157_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-ALG-2,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,157,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_APBIO_158_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-BIO,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,158,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_APCHEM_159_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-CHEM,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,159,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_APENG1_160_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-ENG-1,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,160,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_APENG2_161_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-ENG-2,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,161,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_APENG3_162_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-ENG-3,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,162,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_APENG4_163_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-ENG-4,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,163,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_APGEOM_164_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-GEOM,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,164,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_APGOVT_165_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-GOVT,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,165,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_APPHYSICS_166_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-PHYSICS,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,166,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_APSPAN1_167_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-SPAN-1,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,167,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_APSPAN2_168_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-SPAN-2,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,168,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_APSPAN3_169_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-SPAN-3,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,169,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_APUSHIST_170_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-US-HIST,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,170,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_APWGEO_171_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-WGEO,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,171,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_GATALG1_172_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-ALG-1,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,172,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_GATALG2_173_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-ALG-2,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,173,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_GATART1_174_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-ART-1,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,174,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_GATART2_175_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-ART-2,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,175,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_GATBIO_176_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-BIO,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,176,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_GATCHEM_177_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-CHEM,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,177,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_GATCREATWR_178_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-CREAT-WR,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,178,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_GATENG1_179_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-ENG-1,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,179,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_GATENG2_180_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-ENG-2,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,180,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_GATGEOM_181_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-GEOM,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,181,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_GATGOVT_182_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-GOVT,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,182,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_GATPHYSICS_183_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-PHYSICS,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,183,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_GATUSHIST_184_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-US-HIST,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,184,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_GATWGEO_185_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-WGEO,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,185,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_ALG1_186_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ALG-1,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,186,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_ALG2_187_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ALG-2,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,187,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_ART1_188_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-1,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,188,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_ART2_189_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-2,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,189,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_ART3EM_190_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART3-EM,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,190,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_ART4EM_191_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART4-EM,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,191,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_BIO_192_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,BIO,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,192,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_CHEM_193_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,CHEM,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,193,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_01-Traditional_CL09_194_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,CL-09,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,194,,,255901001,,,01 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
